,symbol,open,high,low,close,pct_chg,vol,benchmark,Sector,MOM,vol_volatility_1m,volatility_1m,pe,circ_mv,dv_ratio,shibor_1m,shibor_6m,libor_1m,libor_6m,shibor_lpr_1y,index
3648,600406.SH,16.3,16.33,16.13,16.23,-0.039299999999999995,135152.29,-0.008706,电子信息,-0.05000000000000071,100954.88827440077,2.2096458426633276,47.1249,3579938.0960000004,1.07,4.0428,4.7287,1.67007,2.22375,4.3,2018-02-28
5649,600406.SH,17.81,17.88,17.3,17.4,-0.011699999999999999,313666.99,0.004294,电子信息,0.33999999999999986,77623.1794065255,1.5462065677002188,29.2043,3838011.2675,1.55,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
12041,600406.SH,14.29,14.42,14.11,14.19,-0.10269999999999999,149673.01,0.007579,电子信息,-1.040000000000001,185576.48232002612,3.4672673317757514,26.863000000000003,3129964.3612,0.7,3.091,3.341,0.193,0.534,4.55,2015-09-30
4302,600406.SH,17.89,18.3,17.82,18.28,-0.03210000000000001,164795.74,0.0029749999999999998,电子信息,-0.21999999999999886,68682.70434835642,2.111116943705229,53.0772,4032117.5845,0.85,4.9352,4.8823,1.56425,1.83707,4.3,2017-12-29
9975,600406.SH,13.76,13.98,13.71,13.97,-0.026800000000000025,133637.39,-0.001214,电子信息,-0.9799999999999986,105392.1437499004,1.8246079030847435,26.1176,3081437.7819999997,1.15,2.853,2.927,0.43575,0.90415,4.3,2016-04-29
7817,600406.SH,15.52,15.59,15.38,15.46,0.013200000000000002,94601.57,-0.007306,电子信息,-0.4599999999999991,72084.12044543594,1.652826064653898,28.9033,3410095.0687,1.03,2.8697,3.0604,0.62367,1.28878,4.3,2016-11-30
1006,600406.SH,17.56,17.58,17.1,17.58,0.015208999999999997,89558.09,0.011166,电子信息,-0.3200000000000003,32719.31953553206,1.2391176427600823,24.8666,3877714.8323,0.9,2.701,3.279,2.34694,2.89463,4.31,2018-11-30
10864,600406.SH,12.43,13.2,12.43,12.98,-0.21109999999999995,264451.07,0.032355,电子信息,-0.9000000000000004,357866.6598037404,6.1535814571678,24.5724,2863068.1754,1.23,3.168,3.1225,0.425,0.86025,4.3,2016-01-29
9426,600406.SH,13.2,13.46,13.13,13.37,-0.0014999999999999979,166753.42,0.000803,电子信息,0.10999999999999943,50008.72367796811,1.4417207600639224,24.9959,2949092.5659,1.2,2.887,2.9887,0.46505,0.92415,4.3,2016-06-30
1414,600406.SH,17.33,17.46,17.1,17.35,-0.01278499999999999,132935.28,0.014006000000000001,电子信息,0.5,41560.10447339923,2.089947820377172,24.5413,3826982.4995,0.92,2.689,3.298,2.30688,2.80013,4.31,2018-10-31
8239,600406.SH,16.48,16.5,15.04,15.3,-0.06070000000000002,545905.05,-0.001152,电子信息,-1.1799999999999997,98746.96147029063,1.9693402448534152,28.6042,3374803.0111,1.05,2.7453,2.9,0.53378,1.256,4.3,2016-10-31
14906,600406.SH,16.45,16.7,16.38,16.5,-0.03329999999999998,356127.77,0.015958,电子信息,-0.5100000000000016,140983.7576618838,2.048963823496962,25.0436,3639493.4433,0.83,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
16874,600406.SH,14.7,14.74,14.1,14.12,-0.2709,332812.85,-0.00263,电子信息,-2.2700000000000014,108419.13234643295,3.0793148588605566,21.4312,3114524.086,0.96,4.617,5.0,0.152,0.3289,5.76,2014-03-31
8543,600406.SH,15.82,16.37,15.82,16.32,0.0747,126672.69,0.002742,电子信息,0.7100000000000009,89764.71031719861,1.509020460430958,30.5111,3599789.8785,0.98,2.741,2.887,0.53111,1.23972,4.3,2016-09-30
14781,600406.SH,16.03,16.04,15.65,15.79,-0.04200000000000001,347139.1,0.019724,电子信息,0.21999999999999886,115300.23202158038,1.4155211054587986,23.9659,3482884.9376,0.86,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
17080,600406.SH,17.6,18.88,17.51,18.74,0.2973,629932.49,0.011541999999999998,电子信息,3.669999999999998,226557.7651551234,3.492462276102517,43.1063,4133582.2501,0.73,4.316,5.0,0.1555,0.3305,5.76,2014-02-28
1995,600406.SH,16.3,16.34,16.0,16.07,0.015161999999999991,152649.41,-0.004951,电子信息,0.9199999999999999,40467.50319452919,1.7307018383012307,22.7307,3544646.0384,0.99,2.72,3.207,2.11375,2.53563,4.31,2018-08-31
11382,600406.SH,15.51,15.73,14.6,15.41,-0.08860000000000001,379461.57,0.0026479999999999997,电子信息,-1.9800000000000004,201833.53120972242,2.810884024644083,29.1726,3399066.3007,0.65,2.7,3.2,0.243,0.6599,4.3,2015-11-30
5922,600406.SH,17.32,17.73,17.13,17.65,0.0859,290155.9,-0.000553,电子信息,0.4499999999999993,434531.23275024083,3.016092629545594,29.6239,3893155.1075,1.53,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
13613,600406.SH,20.8,21.5,20.3,20.74,0.2495,1217569.84,-0.009044,电子信息,3.629999999999999,368716.9800079604,2.765797308191467,39.2628,4574732.9705,0.48,5.009,4.7795,0.17625,0.40065,5.3,2015-03-31
14495,600415.SH,12.51,12.71,12.2,12.69,0.19030000000000002,274632.38,0.022025000000000003,商业百货,0.41000000000000014,221319.20149368796,4.35408116024488,48.8182,3453719.3947,0.79,5.588,4.7442,0.17125,0.3628,5.51,2014-12-31
9508,600415.SH,6.25,6.25,6.16,6.18,-0.038799999999999994,156817.56,0.000803,商业百货,-0.03000000000000025,71452.12446300557,1.3759665693611511,48.8654,3363906.3608,0.97,2.887,2.9887,0.46505,0.92415,4.3,2016-06-30
13865,600415.SH,15.05,15.08,14.66,14.81,0.1157,207641.93,0.0018360000000000002,商业百货,2.2300000000000004,157198.40801977913,4.090308790299269,56.9737,4030700.0973,0.68,5.0832,4.7846,0.173,0.3807,5.51,2015-02-27
10090,600415.SH,7.63,7.74,7.55,7.65,0.1814,736628.72,0.0005639999999999999,商业百货,0.5700000000000003,259471.68396967876,2.5294191032724216,60.4888,4164058.8446,0.78,2.807,2.87,0.43725,0.8997,4.3,2016-03-31
12145,600415.SH,8.86,8.86,8.3,8.76,-0.23059999999999997,1079134.43,0.007256,商业百货,-3.6500000000000004,429025.4956396922,6.190484855808919,116.5949,4768255.6182,0.57,3.034,3.2645,2.51375,2.7995,4.55,2015-08-31
327,600415.SH,3.63,3.67,3.57,3.59,0.03189900000000001,63387.99,0.010462,商业百货,-0.15000000000000036,76750.10226947574,1.904217533863838,13.3902,1954113.8892,2.26,2.839,3.021,2.51375,2.7995,4.31,2019-01-31
16007,600415.SH,4.99,5.08,4.98,5.03,-0.0264,75587.36,0.0069110000000000005,商业百货,-0.04999999999999982,15668.309371113268,0.9780879306072067,19.3503,1368968.3653,1.99,5.004,4.9007,0.1552,0.3268,5.76,2014-06-30
7160,600415.SH,7.92,7.98,7.86,7.93,-0.012800000000000004,178299.86,0.001912,商业百货,-0.15000000000000036,75337.61909148785,0.9262337717873848,62.7027,4316468.8416,0.63,4.08,4.196,0.78889,1.37489,4.3,2017-02-28
9569,600415.SH,6.24,6.5,6.22,6.49,-0.0802,295172.19,0.033538,商业百货,-0.1200000000000001,61549.21319112237,1.81665977827427,51.3166,3532646.0002,0.92,2.846,2.9822,0.46885,0.9931,4.3,2016-05-31
5650,600415.SH,7.27,7.34,7.22,7.33,0.012599999999999998,235362.87,0.004294,商业百货,0.23000000000000043,56993.00089567328,0.6392816280791094,37.6306,3989875.9910000004,0.68,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
3284,600415.SH,5.37,5.41,5.34,5.35,0.00010000000000001501,111251.46,0.001142,商业百货,-0.2400000000000002,104391.62755524775,1.9207859719394762,27.4657,2912119.5842,1.12,4.2884,4.5686,1.90701,2.51956,4.3,2018-03-30
3189,600415.SH,5.03,5.05,4.98,5.02,-0.062199999999999984,76022.95,0.000368,商业百货,-0.2400000000000002,15801.592400716583,1.2155462763710416,18.7239,2732493.5164,1.2,3.899,4.184,1.90701,2.51956,4.31,2018-04-27
11340,600415.SH,9.35,9.53,8.51,9.13,-0.11529999999999999,853967.76,0.0026479999999999997,商业百货,-0.9799999999999986,459209.58199645975,3.4808876382324567,121.5196,4969654.5427,0.55,2.7,3.2,0.243,0.6599,4.3,2015-11-30
12741,600415.SH,15.0,15.54,13.43,15.28,0.08320000000000002,3069223.65,0.067147,商业百货,-3.1500000000000004,576181.072606376,4.444085282709984,203.3756,8317231.2609,0.33,3.521,3.18,0.1865,0.44485,4.8,2015-06-30
16528,600415.SH,5.32,5.34,5.23,5.31,-0.037000000000000005,90331.85,8.800000000000001e-05,商业百货,-0.1800000000000006,29157.982599455558,1.3657433873167732,20.4275,1445173.3637,1.88,4.604,5.0,0.1505,0.3225,5.77,2014-04-30
15229,600415.SH,6.74,6.8,6.65,6.68,0.18370000000000003,179021.88,0.001303,商业百货,0.16999999999999993,144569.70210890268,2.2385832573302733,25.6978,1818033.5348,1.5,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
1996,600415.SH,4.11,4.13,4.06,4.09,-0.0669,61527.58,-0.004951,商业百货,-0.009999999999999787,14192.660550079025,1.0779445668838874,15.2551,2226274.598,1.47,2.72,3.207,2.11375,2.53563,4.31,2018-08-31
11925,600415.SH,7.52,7.66,7.52,7.54,-0.12290000000000002,251227.64,0.007579,商业百货,-0.25,264715.9191183053,5.154596468201902,100.3568,4104183.4887,0.66,3.091,3.341,0.193,0.534,4.55,2015-09-30
2574,600415.SH,4.24,4.32,4.22,4.31,-0.1738,68658.11,0.025546000000000003,商业百货,-0.5300000000000002,41673.477625461055,2.238264729650974,16.0757,2346025.3099,1.39,4.031,4.223,2.09025,2.50125,4.31,2018-06-29
7723,600415.SH,8.95,8.98,8.55,8.65,0.0449,1023096.41,0.003735,商业百货,0.0600000000000005,296905.22593631665,2.4282204904002134,68.3958,4708380.2622,0.69,3.3059,3.2864,0.77167,1.31767,4.3,2016-12-30
4593,600415.SH,6.13,6.16,6.04,6.12,-0.13400000000000004,170450.17,-0.011755,商业百货,-0.5099999999999998,110512.52802655408,1.1273836968838644,31.4187,3331247.0757,0.82,4.072,4.703,1.37188,1.668,4.3,2017-11-30
2864,600415.SH,4.98,5.25,4.96,5.16,0.029400000000000003,209756.26,0.021218,商业百货,0.08999999999999986,38783.65269971471,1.272776885396445,19.246,2808698.5148,1.16,3.905,4.296,2.0007,2.47375,4.31,2018-05-31
8987,600415.SH,6.63,6.66,6.51,6.51,0.054700000000000006,158271.46,-0.005342,商业百货,-0.040000000000000036,154994.47119879178,1.587934507465424,51.4748,3543532.4286,0.92,2.773,2.936,0.4959,1.1117,4.3,2016-07-29
6811,600415.SH,7.92,8.02,7.88,7.92,0.00020000000000000573,335669.98,0.005612000000000001,商业百货,0.03000000000000025,126412.98073666298,1.035147815531419,40.6595,4311025.6274,0.63,4.3501,4.35,0.98278,1.42322,4.3,2017-03-31
8803,600415.SH,7.25,7.37,7.19,7.22,0.10560000000000003,350849.11,0.004772,商业百货,0.39999999999999947,178679.11128756794,1.1558861319349052,57.0888,3930000.6351,0.83,2.696,2.8915,0.52489,1.2445,4.3,2016-08-31
8168,600415.SH,7.71,7.71,7.59,7.6,-0.06409999999999999,185581.56,-0.001152,商业百货,-0.3600000000000003,177890.1872878858,1.901431763172026,60.0934,4136842.7738,0.79,2.7453,2.9,0.53378,1.256,4.3,2016-10-31
14019,600415.SH,13.53,13.69,13.24,13.39,0.07349999999999998,236378.91,-0.013616,商业百货,1.6300000000000008,235484.0152843987,4.517745981128138,51.511,3644231.8908,0.75,5.01,4.792,0.17125,0.3574,5.51,2015-01-30
228,600415.SH,4.44,4.44,4.32,4.36,0.20016499999999998,237638.44,-0.002453,商业百货,0.5600000000000005,197205.8684822604,2.4051003389618546,16.2622,2373241.3807,1.86,2.694,2.85,2.49038,2.68575,4.31,2019-02-28
10858,600415.SH,5.69,5.97,5.68,5.93,-0.40929999999999994,294931.88,0.032355,商业百货,-0.8500000000000005,124156.81414635149,4.807865716718764,78.9278,3227826.0064,1.01,3.168,3.1225,0.425,0.86025,4.3,2016-01-29
5380,600415.SH,7.23,7.24,7.18,7.22,-0.014700000000000008,119668.42,-0.003184,商业百货,0.08999999999999986,83213.7763921958,0.7494256133863343,37.0659,3930000.6351,0.69,3.892,4.3884,1.23167,1.45389,4.3,2017-08-31
3663,600415.SH,5.35,5.41,5.32,5.37,-0.09619999999999998,59950.19,-0.008706,商业百货,0.040000000000000036,46654.05959396352,2.419501756560537,27.5684,2923006.0125,1.12,4.0428,4.7287,1.67007,2.22375,4.3,2018-02-28
16478,600415.SH,5.15,5.23,5.13,5.17,-0.02559999999999999,70003.6,0.000603,商业百货,-0.04999999999999982,32502.460823320056,1.069035078937772,19.8889,1407070.8645,1.93,3.861,4.9998,0.151,0.3219,5.77,2014-05-30
991,600415.SH,3.59,3.62,3.54,3.62,-0.00791800000000001,77618.43,0.011166,商业百货,-0.31000000000000005,43551.06909987493,1.6693210663019542,13.5021,1970443.5317,1.66,2.701,3.279,2.34694,2.89463,4.31,2018-11-30
8524,600415.SH,8.08,8.18,8.03,8.12,0.12309999999999997,276024.82,0.002742,商业百货,0.839999999999999,193214.12856495957,2.2604567569408265,64.2051,4419889.9109,0.74,2.741,2.887,0.53111,1.23972,4.3,2016-09-30
13314,600415.SH,25.0,25.08,24.15,24.44,-0.03809999999999998,351199.8,-0.005119,商业百货,-3.5,144842.13836319942,3.703998481371111,162.6473,6651607.7231,0.41,3.465,4.324,0.181,0.4079,5.3,2015-04-30
1415,600415.SH,3.66,3.69,3.63,3.66,-0.098306,67456.15,0.014006000000000001,商业百货,0.16999999999999993,31213.234225632128,2.7174913104551996,13.6513,1992216.3884,1.64,2.689,3.298,2.30688,2.80013,4.31,2018-10-31
4013,600415.SH,5.96,6.07,5.91,5.95,0.0309,166455.32,0.004651,商业百货,0.03000000000000025,52730.466963490035,1.3094230599769783,30.546,3238712.4347,1.01,4.1289,4.73,1.5797,1.96625,4.3,2018-01-31
12388,600415.SH,11.28,11.85,11.01,11.49,-0.2339,1877288.16,0.000337,商业百货,-0.4499999999999993,834204.7311767354,6.958421857720296,152.931,6254253.0882,0.44,2.988,3.1758,0.19175,0.4899,4.8,2015-07-31
10007,600415.SH,7.06,7.15,7.03,7.06,-0.07550000000000003,198756.47,-0.001214,商业百货,-0.8300000000000001,235714.54866621067,2.1109497270185074,55.8236,3842909.2083,0.85,2.853,2.927,0.43575,0.90415,4.3,2016-04-29
7359,600415.SH,7.99,8.1,7.86,8.04,-0.0719,136881.56,0.0035709999999999995,商业百货,-0.040000000000000924,302249.8449024101,2.140874587639241,63.5725,4376344.1975,0.62,3.851,3.8377,0.77611,1.36183,4.3,2017-01-26
7951,600415.SH,8.3,8.38,8.13,8.32,0.09589999999999999,349202.63,-0.007306,商业百货,-0.129999999999999,515289.38450984453,2.237248030505212,65.7865,4528754.1944,0.72,2.8697,3.0604,0.62367,1.28878,4.3,2016-11-30
10439,600415.SH,7.04,7.04,6.35,6.47,0.10119999999999997,349536.47,-0.023936000000000002,商业百货,0.20000000000000018,249299.96420392062,4.888715858996052,86.1152,3521759.5719,0.93,2.8,3.022,0.4405,0.8859,4.3,2016-02-29
6474,600415.SH,7.2,7.23,7.12,7.18,-0.09690000000000001,132953.78,-0.0020210000000000002,商业百货,-0.4300000000000006,69740.79984569759,1.012087446814512,36.8605,3908227.7784,0.7,4.0237,4.3364,0.995,1.42628,4.3,2017-04-28
14960,600415.SH,6.82,7.08,6.81,7.0,0.05039999999999998,296976.34,0.015958,商业百货,0.4400000000000004,78081.64273460305,1.9298642439299845,26.9288,1905124.9616,1.43,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
5090,600415.SH,7.02,7.04,7.02,7.03,-0.026200000000000008,94255.47,0.003653,商业百货,-0.10999999999999943,69811.92400843545,0.5627101829534354,36.0905,3826579.5657,0.71,4.0743,4.3865,1.23222,1.506,4.3,2017-09-29
14670,600415.SH,9.78,10.73,9.54,10.73,0.44760000000000005,1096774.2,0.019724,商业百货,3.87,328174.74551349133,4.064429357240609,41.2781,2920284.4054,0.93,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
15687,600415.SH,5.38,5.45,5.34,5.43,0.0981,150087.37,0.012162,商业百货,0.22999999999999954,123075.35412777695,1.1314038845608778,20.8891,1477832.6488,1.84,4.2,4.9,0.156,0.3345,5.76,2014-07-31
4783,600415.SH,6.98,7.04,6.93,7.01,-0.002299999999999993,148001.53,-0.000749,商业百货,0.10999999999999943,69208.66533186407,0.728115890500602,35.9878,3815693.1374,0.71,4.027,4.3978,1.24333,1.57511,4.3,2017-10-31
1703,600415.SH,4.07,4.08,4.03,4.07,-0.004335999999999997,47143.68,0.010364,商业百货,0.0,9832.78626585405,0.7532997695967285,15.1805,2215388.1696,1.47,2.8,3.282,2.26056,2.60388,4.31,2018-09-28
17195,600415.SH,5.59,5.66,5.5,5.63,0.030000000000000006,140611.64,0.011541999999999998,商业百货,-0.3200000000000003,72891.0006833557,2.622451906136597,21.6723,1532264.7905,1.78,4.316,5.0,0.1555,0.3305,5.76,2014-02-28
16792,600415.SH,5.65,5.73,5.43,5.52,-0.017200000000000007,141848.85,-0.00263,商业百货,0.14999999999999947,22132.42806676223,1.5263564459193297,21.2488,1502327.1126,1.81,4.617,5.0,0.152,0.3289,5.76,2014-03-31
4303,600415.SH,5.73,5.8,5.71,5.78,-0.05569999999999998,89728.23,0.0029749999999999998,商业百货,-0.47999999999999954,62152.59852959759,1.2082726306589506,29.6732,3146177.7937,0.87,4.9352,4.8823,1.56425,1.83707,4.3,2017-12-29
13665,600415.SH,25.9,26.34,25.38,25.74,0.5778000000000001,445658.1,-0.009044,商业百货,5.669999999999998,173245.64011976644,4.024758377840748,171.2987,7005416.6445,0.39,5.009,4.7795,0.17625,0.40065,5.3,2015-03-31
5921,600415.SH,7.26,7.26,7.2,7.24,-0.0694,106775.53,-0.000553,商业百货,-0.13999999999999968,57088.8886333117,0.7234312337738101,37.1686,3940887.0634,0.69,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
12902,600415.SH,14.55,15.09,13.48,14.38,0.1894,1908025.23,0.001411,商业百货,-0.049999999999998934,875565.5042846634,4.993284765562588,191.3967,7827341.9851,0.35,2.276,3.211,0.184,0.42465,5.05,2015-05-29
6290,600415.SH,7.85,7.9,7.76,7.83,0.08809999999999998,210986.44,0.0035770000000000003,商业百货,0.34999999999999964,110204.857088948,1.1204975457355757,40.1975,4262036.6998,0.64,4.0763,4.4499,1.06033,1.41878,4.3,2017-05-31
11639,600415.SH,10.29,10.49,10.03,10.38,0.33640000000000003,948292.28,0.00021799999999999999,商业百货,1.08,780166.6216056913,3.997168091286551,138.157,5650056.3147,0.48,2.7645,3.2265,0.192,0.55165,4.3,2015-10-30
15467,600415.SH,5.58,5.62,5.52,5.59,0.0308,113461.71,0.011686,商业百货,0.1899999999999995,126220.69295306578,1.184518467563702,21.5046,1521378.3622,1.79,4.114,4.8726,0.157,0.3299,5.76,2014-08-29
11002,600415.SH,9.41,9.47,9.17,9.19,0.013199999999999993,422675.59,-0.009075,商业百货,-0.2900000000000009,265736.8798285048,2.313957648704812,122.3182,5002313.8277,0.54,3.002,3.2,0.4295,0.84615,4.3,2015-12-31
2287,600415.SH,4.38,4.38,4.33,4.38,0.036084000000000005,53468.0,0.000733,商业百货,0.13999999999999968,26433.191479345,1.071854647608282,16.3368,2384127.8091,1.37,2.965,3.38,2.08138,2.5305,4.31,2018-07-31
828,600415.SH,3.45,3.5,3.44,3.49,-0.035227,60409.0,0.006737,商业百货,-0.019999999999999574,20479.224294899184,1.14307371296627,13.0172,1899681.7474,1.72,3.492,3.297,2.51988,2.87313,4.31,2018-12-28
335,600436.SH,88.38,89.5,87.91,88.38,0.023937999999999987,27760.22,0.010462,生物制药,2.3799999999999955,13628.955602379287,1.6856908000799817,66.0718,5332117.502,0.49,2.839,3.021,2.51375,2.7995,4.31,2019-01-31
13462,600436.SH,114.8,119.5,114.79,116.5,0.16059999999999997,21437.79,-0.009044,生物制药,-4.730000000000004,9079.776953657847,2.9678144736488,43.611999999999995,1874305.4619,0.94,5.009,4.7795,0.17625,0.40065,5.3,2015-03-31
16968,600436.SH,76.4,77.48,74.36,74.99,-0.13549999999999998,17461.0,-0.00263,生物制药,-12.510000000000005,5180.046229727161,2.4695511231799507,34.6161,1206473.5329,0.93,4.617,5.0,0.152,0.3289,5.76,2014-03-31
16169,600436.SH,75.51,78.38,75.51,77.53,0.02119999999999999,17836.72,0.0069110000000000005,生物制药,1.0600000000000023,4400.876316255141,1.2124248430312403,29.0235,1247338.2185,0.9,5.004,4.9007,0.1552,0.3268,5.76,2014-06-30
5091,600436.SH,58.99,59.49,57.99,58.26,0.0656,73391.79,0.003653,生物制药,2.4199999999999946,31149.114821908588,1.4908530276319303,65.5608,3514926.0655,0.4,4.0743,4.3865,1.23222,1.506,4.3,2017-09-29
5651,600436.SH,55.47,56.56,54.95,56.51,-0.07459999999999999,47269.45,0.004294,生物制药,1.7100000000000009,16415.493258863666,1.4667258605476738,63.5915,3409345.5537,0.41,3.889,4.3493,1.23167,1.455,4.3,2017-07-31
2288,600436.SH,113.89,115.9,113.05,115.15,0.033659999999999995,36311.65,0.000733,生物制药,-11.899999999999991,16845.93188611325,2.249656068380076,86.0847,6947197.6732,0.23,2.965,3.38,2.08138,2.5305,4.31,2018-07-31
1704,600436.SH,101.0,101.79,100.03,101.26,-0.011986000000000007,33606.68,0.010364,生物制药,8.920000000000002,13410.301774276302,1.9893047289126702,75.7007,6109190.0685,0.27,2.8,3.282,2.26056,2.60388,4.31,2018-09-28
4304,600436.SH,62.85,63.38,62.7,63.2,0.028499999999999998,23780.16,0.0029749999999999998,生物制药,1.4400000000000048,8179.82497634794,1.3404957105486397,71.1199,3812964.7672,0.37,4.9352,4.8823,1.56425,1.83707,4.3,2017-12-29
5366,600436.SH,55.01,55.32,54.55,54.69,-0.0315,34576.92,-0.003184,生物制药,-1.7000000000000028,12369.156691717448,1.096457477515342,61.5435,3299541.8215,0.43,3.892,4.3884,1.23167,1.45389,4.3,2017-08-31
1416,600436.SH,74.15,78.49,74.15,77.5,-0.252095,72293.3,0.014006000000000001,生物制药,-5.200000000000003,18071.693219989138,3.6617401511131766,57.938,4675708.3775,0.35,2.689,3.298,2.30688,2.80013,4.31,2018-10-31
4594,600436.SH,61.6,62.66,61.3,61.54,-0.09069999999999998,27064.72,-0.011755,生物制药,-6.009999999999998,20316.3883114088,2.2410717859986815,69.2519,3712814.1103,0.38,4.072,4.703,1.37188,1.668,4.3,2017-11-30
3470,600436.SH,80.41,83.78,80.41,82.98,0.1354,59361.58,0.001142,生物制药,2.6300000000000097,15338.299607637042,2.3341968104680646,93.3786,5006326.2086,0.33,4.2884,4.5686,2.09025,2.50125,4.3,2018-03-30
2575,600436.SH,110.0,112.0,108.52,111.93,0.016800000000000002,47874.72,0.025546000000000003,生物制药,2.5800000000000125,26108.243888048426,2.7589932946637084,83.6775,6752929.5315,0.24,4.031,4.223,2.09025,2.50125,4.31,2018-06-29
15428,600436.SH,81.13,81.85,80.96,81.8,-0.07069999999999999,6264.06,0.011686,生物制药,-2.450000000000003,6396.447082109237,1.123020480667801,30.622,1316035.938,0.85,4.114,4.8726,0.157,0.3299,5.76,2014-08-29
14978,600436.SH,87.96,88.4,86.9,88.39,0.0715,16156.05,0.015958,生物制药,-5.769999999999996,16547.234252180027,2.5222071187750066,33.089,1422058.8822,0.79,3.991,4.77,0.1559,0.3279,5.76,2014-10-31
14797,600436.SH,88.85,88.86,87.5,88.44,0.0041000000000000125,24960.69,0.019724,生物制药,-2.4099999999999966,10174.395129127206,1.9405501153021865,33.1077,1422863.3051,0.79,4.114,4.3471,0.154,0.3262,5.51,2014-11-28
1997,600436.SH,105.0,105.0,102.0,102.88,-0.099442,30686.13,-0.004951,生物制药,1.9699999999999989,18502.186971925497,3.3630601064357015,76.9118,6206927.4565,0.26,2.72,3.207,2.11375,2.53563,4.31,2018-08-31
4014,600436.SH,72.64,73.98,72.64,73.29,0.1542,36632.26,0.004651,生物制药,0.8200000000000074,21841.169564332096,2.237718648534549,82.4743,4421711.8321,0.37,4.1289,4.73,1.5797,1.96625,4.3,2018-01-31
16270,600436.SH,77.5,77.69,76.71,77.14,-0.0032999999999999987,5039.07,0.000603,生物制药,0.15000000000000568,2866.758146128235,1.1499924999752524,28.8775,1241063.7195,0.9,3.861,4.9998,0.151,0.3219,5.77,2014-05-30
15263,600436.SH,82.99,83.35,82.64,82.8,0.013200000000000003,8923.21,0.001303,生物制药,0.12999999999999545,4292.383347618277,0.9890323553854686,30.9963,1332124.3969,0.84,3.998,4.8,0.1565,0.3304,5.76,2014-09-30
2865,600436.SH,109.98,112.8,108.51,111.35,0.1924,124205.25,0.021218,生物制药,3.3599999999999994,47855.41576071641,3.998598848346665,83.2439,6717937.1334,0.24,3.905,4.296,2.0007,2.47375,4.31,2018-05-31
3649,600436.SH,73.28,73.8,72.2,72.88,-0.001999999999999995,34528.85,-0.008706,生物制药,4.140000000000001,11057.995809459597,2.0953648846917603,82.0129,4396975.8265,0.37,4.0428,4.7287,1.67007,2.22375,4.3,2018-02-28
829,600436.SH,87.29,87.5,84.57,86.65,0.069793,29345.73,0.006737,生物制药,-5.22999999999999,14409.33502811492,2.4561221889951423,64.7785,5227743.6247,0.31,3.492,3.297,2.51988,2.87313,4.31,2018-12-28
13714,600436.SH,99.87,101.1,99.0,100.16,0.02650000000000001,10097.0,0.0018360000000000002,生物制药,0.4099999999999966,8773.215397643602,2.1918482497653256,37.4951,1611420.0434,1.1,5.0832,4.7846,0.173,0.3807,5.51,2015-02-27
16563,600436.SH,76.2,78.6,76.2,77.49,0.0411,9830.05,8.800000000000001e-05,生物制药,-5.780000000000001,9613.21803603824,2.8974680326104254,29.0085,1246694.6802,0.9,4.604,5.0,0.1505,0.3225,5.77,2014-04-30
14480,600436.SH,86.29,88.19,85.43,87.68,-0.006699999999999991,31270.21,0.022025000000000003,生物制药,0.38000000000000966,9281.052231479294,1.272609425550249,32.8232,1410636.0764,0.79,5.588,4.7442,0.17125,0.3628,5.51,2014-12-31
5920,600436.SH,59.35,61.31,59.2,61.04,0.024,86291.07,-0.000553,生物制药,6.030000000000001,25910.3165543973,2.1588158791335785,68.6892,3682648.2498,0.38,4.4608,4.4743,1.22389,1.44767,4.3,2017-06-30
4784,600436.SH,67.0,68.15,66.05,67.75,0.15350000000000003,79553.92,-0.000749,生物制药,6.530000000000001,24325.798406173722,1.5457505458511993,76.2401,4087474.0978,0.34,4.027,4.3978,1.24333,1.57511,4.3,2017-10-31
13154,600436.SH,140.1,141.94,139.99,140.16,0.20250000000000004,23954.96,-0.005119,生物制药,-11.030000000000001,21018.467784260338,4.086339774174353,51.3858,2254958.3994,0.78,3.465,4.324,0.181,0.4079,5.3,2015-04-30
2946,600436.SH,90.51,97.0,90.51,93.46,0.12400000000000001,103538.23,0.000368,生物制药,6.579999999999998,20628.548080244815,2.5645913904556585,69.8695,5638602.6447,0.29,3.899,4.184,1.90701,2.51956,4.31,2018-04-27
13076,600436.SH,181.0,200.65,178.09,200.65,0.37449999999999994,62600.28,0.001411,生物制药,49.03,11369.306008709724,3.617580510506887,73.5628,3228149.2783,0.55,2.276,3.211,0.184,0.42465,5.05,2015-05-29
15861,600436.SH,88.2,88.76,87.01,87.94,0.13020000000000004,16105.19,0.012162,生物制药,8.86,10778.357197464391,1.8994567644459068,32.9205,1414819.0757,0.79,4.2,4.9,0.156,0.3345,5.76,2014-07-31
229,600436.SH,103.89,106.6,103.88,105.93,0.187054,47911.02,-0.002453,生物制药,5.340000000000003,22053.328216456008,2.290522758427488,79.192,6390939.2055,0.41,2.694,2.85,2.49038,2.68575,4.31,2019-02-28
